# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
EBNA1BP2	ENSCAFG00000005336	ENSCAFT00000008590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EDN3	ENSCAFG00000012245	ENSCAFT00000019450	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
EEF2	ENSCAFG00000019158	ENSCAFT00000030426	protein_coding	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
EFEMP1	ENSCAFG00000002919	ENSCAFT00000004675	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD1	ENSCAFG00000029937	ENSCAFT00000048406	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
EFL1	ENSCAFG00000013671	ENSCAFT00000021731	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EFTUD2	ENSCAFG00000014065	ENSCAFT00000022358	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EGF	ENSCAFG00000011532	ENSCAFT00000018307	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
EGF	ENSCAFG00000011532	ENSCAFT00000048907	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EHD2	ENSCAFG00000004095	ENSCAFT00000006555	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF2AK1	ENSCAFG00000015665	ENSCAFT00000024820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
EIF2AK1	ENSCAFG00000015665	ENSCAFT00000050124	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
EIF2S1	ENSCAFG00000016386	ENSCAFT00000038526	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
EIF4A1	ENSCAFG00000016632	ENSCAFT00000026357	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF4A2	ENSCAFG00000013659	ENSCAFT00000021683	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF4G2	ENSCAFG00000007666	ENSCAFT00000037879	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ELK3	ENSCAFG00000006454	ENSCAFT00000010417	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ELP4	ENSCAFG00000007510	ENSCAFT00000047952	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
EME1	ENSCAFG00000017033	ENSCAFT00000026974	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
EMILIN3	ENSCAFG00000009178	ENSCAFT00000014593	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EMILIN3	ENSCAFG00000009178	ENSCAFT00000039732	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EML1	ENSCAFG00000017867	ENSCAFT00000028368	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EML1	ENSCAFG00000017867	ENSCAFT00000028371	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EML3	ENSCAFG00000015795	ENSCAFT00000025031	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
EML6	ENSCAFG00000002762	ENSCAFT00000004419	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
EML6	ENSCAFG00000002762	ENSCAFT00000045075	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENDOU	ENSCAFG00000009199	ENSCAFT00000014634	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENDOU	ENSCAFG00000009199	ENSCAFT00000014641	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENG	ENSCAFG00000020106	ENSCAFT00000032002	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENG	ENSCAFG00000020106	ENSCAFT00000046384	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENKD1	ENSCAFG00000020350	ENSCAFT00000032409	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENPP5	ENSCAFG00000002021	ENSCAFT00000003195	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000000069	ENSCAFG00000000069	ENSCAFT00000000121	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000000072	ENSCAFG00000000072	ENSCAFT00000000125	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000000106	ENSCAFG00000000106	ENSCAFT00000000168	pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSCAFG00000000172	ENSCAFG00000000172	ENSCAFT00000000278	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000000202	ENSCAFG00000000202	ENSCAFT00000000326	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000000209	ENSCAFG00000000209	ENSCAFT00000000331	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000209	ENSCAFG00000000209	ENSCAFT00000043593	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000288	ENSCAFG00000000288	ENSCAFT00000000445	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000000314	ENSCAFG00000000314	ENSCAFT00000000484	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000000326	ENSCAFG00000000326	ENSCAFT00000000501	protein_coding	0	0	0	5	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ENSCAFG00000000326	ENSCAFG00000000326	ENSCAFT00000044228	protein_coding	0	0	1	4	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0
ENSCAFG00000000326	ENSCAFG00000000326	ENSCAFT00000047082	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSCAFG00000000389	ENSCAFG00000000389	ENSCAFT00000000618	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000000470	ENSCAFG00000000470	ENSCAFT00000047683	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000000492	ENSCAFG00000000492	ENSCAFT00000000791	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000626	ENSCAFG00000000626	ENSCAFT00000000966	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000626	ENSCAFG00000000626	ENSCAFT00000043640	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000639	ENSCAFG00000000639	ENSCAFT00000000983	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000000640	ENSCAFG00000000640	ENSCAFT00000000984	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000000709	ENSCAFG00000000709	ENSCAFT00000046122	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000000713	ENSCAFG00000000713	ENSCAFT00000001112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000000733	ENSCAFG00000000733	ENSCAFT00000001136	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000000734	ENSCAFG00000000734	ENSCAFT00000001143	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000000751	ENSCAFG00000000751	ENSCAFT00000001166	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSCAFG00000000751	ENSCAFG00000000751	ENSCAFT00000046665	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSCAFG00000000770	ENSCAFG00000000770	ENSCAFT00000001200	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000000797	ENSCAFG00000000797	ENSCAFT00000001240	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000000797	ENSCAFG00000000797	ENSCAFT00000001247	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000000857	ENSCAFG00000000857	ENSCAFT00000001336	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000001085	ENSCAFG00000001085	ENSCAFT00000001654	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000001085	ENSCAFG00000001085	ENSCAFT00000042865	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000001085	ENSCAFG00000001085	ENSCAFT00000044997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000001102	ENSCAFG00000001102	ENSCAFT00000001678	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000001129	ENSCAFG00000001129	ENSCAFT00000001729	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000001138	ENSCAFG00000001138	ENSCAFT00000001763	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000001272	ENSCAFG00000001272	ENSCAFT00000047432	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000001347	ENSCAFG00000001347	ENSCAFT00000002088	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSCAFG00000001348	ENSCAFG00000001348	ENSCAFT00000002089	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000001499	ENSCAFG00000001499	ENSCAFT00000002339	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000001504	ENSCAFG00000001504	ENSCAFT00000002344	pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000001568	ENSCAFG00000001568	ENSCAFT00000002457	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000001604	ENSCAFG00000001604	ENSCAFT00000002517	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000001752	ENSCAFG00000001752	ENSCAFT00000002743	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000001857	ENSCAFG00000001857	ENSCAFT00000002937	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSCAFG00000002015	ENSCAFG00000002015	ENSCAFT00000003197	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002015	ENSCAFG00000002015	ENSCAFT00000046720	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002045	ENSCAFG00000002045	ENSCAFT00000003237	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002045	ENSCAFG00000002045	ENSCAFT00000047406	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002088	ENSCAFG00000002088	ENSCAFT00000003303	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000002103	ENSCAFG00000002103	ENSCAFT00000013152	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSCAFG00000002106	ENSCAFG00000002106	ENSCAFT00000003327	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000002145	ENSCAFG00000002145	ENSCAFT00000003375	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000002155	ENSCAFG00000002155	ENSCAFT00000003391	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000002158	ENSCAFG00000002158	ENSCAFT00000003397	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSCAFG00000002158	ENSCAFG00000002158	ENSCAFT00000045660	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002224	ENSCAFG00000002224	ENSCAFT00000043220	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000002230	ENSCAFG00000002230	ENSCAFT00000048854	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000002232	ENSCAFG00000002232	ENSCAFT00000003502	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000002306	ENSCAFG00000002306	ENSCAFT00000003616	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002325	ENSCAFG00000002325	ENSCAFT00000003642	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000002360	ENSCAFG00000002360	ENSCAFT00000003706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000002409	ENSCAFG00000002409	ENSCAFT00000003789	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000002491	ENSCAFG00000002491	ENSCAFT00000003927	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000002522	ENSCAFG00000002522	ENSCAFT00000003978	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000002894	ENSCAFG00000002894	ENSCAFT00000047611	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002975	ENSCAFG00000002975	ENSCAFT00000004771	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002975	ENSCAFG00000002975	ENSCAFT00000044895	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000002990	ENSCAFG00000002990	ENSCAFT00000004799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003182	ENSCAFG00000003182	ENSCAFT00000005122	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSCAFG00000003188	ENSCAFG00000003188	ENSCAFT00000005129	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000003240	ENSCAFG00000003240	ENSCAFT00000005203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003248	ENSCAFG00000003248	ENSCAFT00000005218	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003252	ENSCAFG00000003252	ENSCAFT00000005222	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003252	ENSCAFG00000003252	ENSCAFT00000046661	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003316	ENSCAFG00000003316	ENSCAFT00000005307	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000003361	ENSCAFG00000003361	ENSCAFT00000005389	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000003366	ENSCAFG00000003366	ENSCAFT00000005398	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000003371	ENSCAFG00000003371	ENSCAFT00000005410	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003371	ENSCAFG00000003371	ENSCAFT00000043326	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003392	ENSCAFG00000003392	ENSCAFT00000005444	pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSCAFG00000003468	ENSCAFG00000003468	ENSCAFT00000049449	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000003565	ENSCAFG00000003565	ENSCAFT00000005728	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000003574	ENSCAFG00000003574	ENSCAFT00000005740	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000003663	ENSCAFG00000003663	ENSCAFT00000005907	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000003712	ENSCAFG00000003712	ENSCAFT00000005967	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000003715	ENSCAFG00000003715	ENSCAFT00000005970	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000003743	ENSCAFG00000003743	ENSCAFT00000006023	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000003859	ENSCAFG00000003859	ENSCAFT00000044694	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000003975	ENSCAFG00000003975	ENSCAFT00000006377	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000003985	ENSCAFG00000003985	ENSCAFT00000006388	protein_coding	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
ENSCAFG00000004186	ENSCAFG00000004186	ENSCAFT00000006737	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSCAFG00000004288	ENSCAFG00000004288	ENSCAFT00000006880	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000004291	ENSCAFG00000004291	ENSCAFT00000006889	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000004388	ENSCAFG00000004388	ENSCAFT00000007069	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000004463	ENSCAFG00000004463	ENSCAFT00000007197	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000004640	ENSCAFG00000004640	ENSCAFT00000007474	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000004696	ENSCAFG00000004696	ENSCAFT00000007559	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000004782	ENSCAFG00000004782	ENSCAFT00000007677	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000004782	ENSCAFG00000004782	ENSCAFT00000007684	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000004782	ENSCAFG00000004782	ENSCAFT00000007699	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000004782	ENSCAFG00000004782	ENSCAFT00000007708	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000004803	ENSCAFG00000004803	ENSCAFT00000007735	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000004836	ENSCAFG00000004836	ENSCAFT00000007795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000004851	ENSCAFG00000004851	ENSCAFT00000007822	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000004942	ENSCAFG00000004942	ENSCAFT00000007946	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000004949	ENSCAFG00000004949	ENSCAFT00000007954	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000004978	ENSCAFG00000004978	ENSCAFT00000007998	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSCAFG00000004978	ENSCAFG00000004978	ENSCAFT00000039715	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSCAFG00000005159	ENSCAFG00000005159	ENSCAFT00000008312	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000005164	ENSCAFG00000005164	ENSCAFT00000024319	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000005292	ENSCAFG00000005292	ENSCAFT00000008530	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSCAFG00000005295	ENSCAFG00000005295	ENSCAFT00000008535	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000005298	ENSCAFG00000005298	ENSCAFT00000008538	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000005407	ENSCAFG00000005407	ENSCAFT00000008696	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000005516	ENSCAFG00000005516	ENSCAFT00000008891	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000005665	ENSCAFG00000005665	ENSCAFT00000009137	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000005717	ENSCAFG00000005717	ENSCAFT00000009249	protein_coding	0	1	1	3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0
ENSCAFG00000005717	ENSCAFG00000005717	ENSCAFT00000009252	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000005717	ENSCAFG00000005717	ENSCAFT00000049028	protein_coding	0	1	0	6	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0
ENSCAFG00000005717	ENSCAFG00000005717	ENSCAFT00000049432	protein_coding	0	1	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0
ENSCAFG00000005986	ENSCAFG00000005986	ENSCAFT00000009659	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000006015	ENSCAFG00000006015	ENSCAFT00000009699	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000006177	ENSCAFG00000006177	ENSCAFT00000009993	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000006191	ENSCAFG00000006191	ENSCAFT00000010011	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000006200	ENSCAFG00000006200	ENSCAFT00000010032	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000006200	ENSCAFG00000006200	ENSCAFT00000042860	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000006276	ENSCAFG00000006276	ENSCAFT00000010164	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000006327	ENSCAFG00000006327	ENSCAFT00000010232	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSCAFG00000006415	ENSCAFG00000006415	ENSCAFT00000010361	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000006463	ENSCAFG00000006463	ENSCAFT00000010432	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000006465	ENSCAFG00000006465	ENSCAFT00000010437	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000006494	ENSCAFG00000006494	ENSCAFT00000010491	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
