# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CENPE	ENSCAFG00000010836	ENSCAFT00000017249	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CENPE	ENSCAFG00000010836	ENSCAFT00000043119	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CENPH	ENSCAFG00000007717	ENSCAFT00000012353	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CENPH	ENSCAFG00000007717	ENSCAFT00000044846	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CENPI	ENSCAFG00000017593	ENSCAFT00000027895	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CENPJ	ENSCAFG00000007391	ENSCAFT00000011844	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CENPM	ENSCAFG00000001003	ENSCAFT00000001545	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPN	ENSCAFG00000020017	ENSCAFT00000031853	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CENPP	ENSCAFG00000024350	ENSCAFT00000003607	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CENPU	ENSCAFG00000007735	ENSCAFT00000012373	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CEP120	ENSCAFG00000000543	ENSCAFT00000000846	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP128	ENSCAFG00000017293	ENSCAFT00000027397	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CEP131	ENSCAFG00000005711	ENSCAFT00000009210	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CEP152	ENSCAFG00000014785	ENSCAFT00000023477	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP152	ENSCAFG00000014785	ENSCAFT00000045129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP152	ENSCAFG00000014785	ENSCAFT00000047831	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP164	ENSCAFG00000013022	ENSCAFT00000020686	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CEP170	ENSCAFG00000015789	ENSCAFT00000025023	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CEP170B	ENSCAFG00000018376	ENSCAFT00000029195	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP170B	ENSCAFG00000018376	ENSCAFT00000048531	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP19	ENSCAFG00000013046	ENSCAFT00000020690	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP290	ENSCAFG00000006027	ENSCAFT00000009731	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CEP290	ENSCAFG00000006027	ENSCAFT00000009762	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CEP295	ENSCAFG00000004234	ENSCAFT00000006791	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
CEP295	ENSCAFG00000004234	ENSCAFT00000046000	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
CEP295NL	ENSCAFG00000005532	ENSCAFT00000008911	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CEP350	ENSCAFG00000012684	ENSCAFT00000020139	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP350	ENSCAFG00000012684	ENSCAFT00000020142	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP41	ENSCAFG00000001459	ENSCAFT00000002273	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP44	ENSCAFG00000007889	ENSCAFT00000012599	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CEP57	ENSCAFG00000004104	ENSCAFT00000006575	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CEP68	ENSCAFG00000003184	ENSCAFT00000005126	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP85	ENSCAFG00000012581	ENSCAFT00000020016	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP85	ENSCAFG00000012581	ENSCAFT00000044309	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP85L	ENSCAFG00000000935	ENSCAFT00000001441	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CEP89	ENSCAFG00000007486	ENSCAFT00000011991	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
CEP89	ENSCAFG00000007486	ENSCAFT00000011995	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
CEP89	ENSCAFG00000007486	ENSCAFT00000048007	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
CEP95	ENSCAFG00000011702	ENSCAFT00000018575	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP97	ENSCAFG00000009608	ENSCAFT00000015275	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CERS4	ENSCAFG00000018482	ENSCAFT00000029355	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CES2	ENSCAFG00000020391	ENSCAFT00000032475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CETN2	ENSCAFG00000019170	ENSCAFT00000030433	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CFAP157	ENSCAFG00000023434	ENSCAFT00000036009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFAP20	ENSCAFG00000008517	ENSCAFT00000013535	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFAP221	ENSCAFG00000004880	ENSCAFT00000007857	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
CFAP221	ENSCAFG00000004880	ENSCAFT00000048846	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
CFAP43	ENSCAFG00000010560	ENSCAFT00000016791	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFAP43	ENSCAFG00000010560	ENSCAFT00000016793	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFAP43	ENSCAFG00000010560	ENSCAFT00000048590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFAP45	ENSCAFG00000011807	ENSCAFT00000018741	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
CFAP45	ENSCAFG00000011807	ENSCAFT00000018749	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
CFAP46	ENSCAFG00000011158	ENSCAFT00000017723	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CFAP46	ENSCAFG00000011158	ENSCAFT00000017743	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CFAP57	ENSCAFG00000005320	ENSCAFT00000008572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFAP65	ENSCAFG00000015006	ENSCAFT00000023817	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFAP70	ENSCAFG00000014683	ENSCAFT00000023341	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFAP70	ENSCAFG00000014683	ENSCAFT00000043796	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFD	ENSCAFG00000028817	ENSCAFT00000046170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CFI	ENSCAFG00000011462	ENSCAFT00000018226	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CFP	ENSCAFG00000015163	ENSCAFT00000024066	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CFTR	ENSCAFG00000003429	ENSCAFT00000005518	protein_coding	0	2	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
CGNL1	ENSCAFG00000016262	ENSCAFT00000025797	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHAC2	ENSCAFG00000002722	ENSCAFT00000004309	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHAD	ENSCAFG00000017064	ENSCAFT00000027021	protein_coding	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
CHAF1B	ENSCAFG00000009674	ENSCAFT00000015369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHAF1B	ENSCAFG00000009674	ENSCAFT00000044222	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHD5	ENSCAFG00000019545	ENSCAFT00000031086	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CHD5	ENSCAFG00000019545	ENSCAFT00000044104	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHD8	ENSCAFG00000005626	ENSCAFT00000009065	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CHD8	ENSCAFG00000005626	ENSCAFT00000009072	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CHIA	ENSCAFG00000019759	ENSCAFT00000036625	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CHID1	ENSCAFG00000009586	ENSCAFT00000015230	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
CHKA	ENSCAFG00000010937	ENSCAFT00000037523	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
CHN2	ENSCAFG00000003023	ENSCAFT00000037549	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
CHPT1	ENSCAFG00000007213	ENSCAFT00000011564	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHPT1	ENSCAFG00000007213	ENSCAFT00000035526	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHRNB1	ENSCAFG00000016315	ENSCAFT00000025890	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHRNB2	ENSCAFG00000017172	ENSCAFT00000027196	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CHRND	ENSCAFG00000011283	ENSCAFT00000017944	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
CHST11	ENSCAFG00000032127	ENSCAFT00000049517	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CHST14	ENSCAFG00000009145	ENSCAFT00000014535	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CHST14	ENSCAFG00000009145	ENSCAFT00000046119	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CHST15	ENSCAFG00000012723	ENSCAFT00000020187	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHST3	ENSCAFG00000014410	ENSCAFT00000022886	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
CIART	ENSCAFG00000011804	ENSCAFT00000018735	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CIB3	ENSCAFG00000015775	ENSCAFT00000025000	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
CIITA	ENSCAFG00000018931	ENSCAFT00000030069	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CIITA	ENSCAFG00000018931	ENSCAFT00000030075	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CILP2	ENSCAFG00000023249	ENSCAFT00000022571	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CILP2	ENSCAFG00000023249	ENSCAFT00000049360	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CIT	ENSCAFG00000010114	ENSCAFT00000016092	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CIZ1	ENSCAFG00000020086	ENSCAFT00000031967	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
CIZ1	ENSCAFG00000020086	ENSCAFT00000043289	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
CKAP2L	ENSCAFG00000007242	ENSCAFT00000011601	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CKAP2L	ENSCAFG00000007242	ENSCAFT00000036810	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CKAP5	ENSCAFG00000009053	ENSCAFT00000014468	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CKLF	ENSCAFG00000030123	ENSCAFT00000048570	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CKM	ENSCAFG00000004507	ENSCAFT00000007262	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CKMT2	ENSCAFG00000008707	ENSCAFT00000013846	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
CKMT2	ENSCAFG00000008707	ENSCAFT00000048423	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
CKS2	ENSCAFG00000002194	ENSCAFT00000003448	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CLASP1	ENSCAFG00000004759	ENSCAFT00000007674	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLASP1	ENSCAFG00000004759	ENSCAFT00000047299	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLASP2	ENSCAFG00000004530	ENSCAFT00000007336	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLASP2	ENSCAFG00000004530	ENSCAFT00000048697	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLCA2	ENSCAFG00000020249	ENSCAFT00000032255	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLCA4	ENSCAFG00000020244	ENSCAFT00000032245	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLCN4	ENSCAFG00000011537	ENSCAFT00000018340	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLCN6	ENSCAFG00000016542	ENSCAFT00000026203	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
CLDN11	ENSCAFG00000014851	ENSCAFT00000023567	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLDN6	ENSCAFG00000019337	ENSCAFT00000030724	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN9	ENSCAFG00000024263	ENSCAFT00000037477	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLEC16A	ENSCAFG00000018920	ENSCAFT00000030034	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
CLEC16A	ENSCAFG00000018920	ENSCAFT00000030036	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
CLEC4D	ENSCAFG00000025324	ENSCAFT00000039285	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLEC4E	ENSCAFG00000013940	ENSCAFT00000022105	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
CLEC4F	ENSCAFG00000003431	ENSCAFT00000005521	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
CLEC7A	ENSCAFG00000013504	ENSCAFT00000021418	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CLHC1	ENSCAFG00000002819	ENSCAFT00000004510	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLIP2	ENSCAFG00000011916	ENSCAFT00000018930	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLIP2	ENSCAFG00000011916	ENSCAFT00000048444	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLIP3	ENSCAFG00000006665	ENSCAFT00000010741	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CLK1	ENSCAFG00000011929	ENSCAFT00000018961	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLMN	ENSCAFG00000017709	ENSCAFT00000028086	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLMN	ENSCAFG00000017709	ENSCAFT00000049187	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLOCK	ENSCAFG00000002140	ENSCAFT00000003400	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLP1	ENSCAFG00000007815	ENSCAFT00000012481	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLRN3	ENSCAFG00000013127	ENSCAFT00000020843	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLSPN	ENSCAFG00000003539	ENSCAFT00000005678	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLSTN3	ENSCAFG00000031666	ENSCAFT00000046095	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
CLTCL1	ENSCAFG00000014736	ENSCAFT00000023485	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLU	ENSCAFG00000008404	ENSCAFT00000013347	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLU	ENSCAFG00000008404	ENSCAFT00000039007	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUH	ENSCAFG00000019301	ENSCAFT00000030669	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CMTM3	ENSCAFG00000020416	ENSCAFT00000032517	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
CMTM4	ENSCAFG00000030624	ENSCAFT00000048487	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CMYA5	ENSCAFG00000009031	ENSCAFT00000014358	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CNBD1	ENSCAFG00000008909	ENSCAFT00000014140	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNGB3	ENSCAFG00000008906	ENSCAFT00000014134	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNGB3	ENSCAFG00000008906	ENSCAFT00000045032	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNNM1	ENSCAFG00000009428	ENSCAFT00000015003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNNM2	ENSCAFG00000010310	ENSCAFT00000016424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNNM2	ENSCAFG00000010310	ENSCAFT00000048145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CNNM3	ENSCAFG00000023414	ENSCAFT00000003775	protein_coding	0	0	1	4	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
CNNM4	ENSCAFG00000002404	ENSCAFT00000003778	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CNR1	ENSCAFG00000003085	ENSCAFT00000004948	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CNST	ENSCAFG00000015876	ENSCAFT00000025152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNTD2	ENSCAFG00000030355	ENSCAFT00000047423	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNTN2	ENSCAFG00000024609	ENSCAFT00000037921	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNTN2	ENSCAFG00000024609	ENSCAFT00000046325	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNTNAP1	ENSCAFG00000014854	ENSCAFT00000023588	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNTNAP4	ENSCAFG00000020059	ENSCAFT00000031919	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CNTNAP5	ENSCAFG00000004689	ENSCAFT00000007551	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
COA5	ENSCAFG00000002329	ENSCAFT00000003650	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
COASY	ENSCAFG00000014948	ENSCAFT00000023725	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
COASY	ENSCAFG00000014948	ENSCAFT00000036445	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
COBL	ENSCAFG00000003438	ENSCAFT00000005532	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
