# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSCAFG00000016266	ENSCAFG00000016266	ENSCAFT00000025808	pseudogene	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSCAFG00000016278	ENSCAFG00000016278	ENSCAFT00000025818	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000016291	ENSCAFG00000016291	ENSCAFT00000025847	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016371	ENSCAFG00000016371	ENSCAFT00000025958	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000016569	ENSCAFG00000016569	ENSCAFT00000026240	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000016588	ENSCAFG00000016588	ENSCAFT00000026267	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016588	ENSCAFG00000016588	ENSCAFT00000026269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016588	ENSCAFG00000016588	ENSCAFT00000048318	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000016616	ENSCAFG00000016616	ENSCAFT00000026393	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016640	ENSCAFG00000016640	ENSCAFT00000026363	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016640	ENSCAFG00000016640	ENSCAFT00000048702	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016658	ENSCAFG00000016658	ENSCAFT00000036152	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000016823	ENSCAFG00000016823	ENSCAFT00000026636	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016823	ENSCAFG00000016823	ENSCAFT00000049143	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000016831	ENSCAFG00000016831	ENSCAFT00000026656	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000016869	ENSCAFG00000016869	ENSCAFT00000026708	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000017032	ENSCAFG00000017032	ENSCAFT00000026975	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000017164	ENSCAFG00000017164	ENSCAFT00000027182	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000017236	ENSCAFG00000017236	ENSCAFT00000027299	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000017412	ENSCAFG00000017412	ENSCAFT00000027595	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000017721	ENSCAFG00000017721	ENSCAFT00000028110	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000017787	ENSCAFG00000017787	ENSCAFT00000028199	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000017787	ENSCAFG00000017787	ENSCAFT00000048235	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000017793	ENSCAFG00000017793	ENSCAFT00000028225	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000017898	ENSCAFG00000017898	ENSCAFT00000018857	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000017986	ENSCAFG00000017986	ENSCAFT00000028644	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000018047	ENSCAFG00000018047	ENSCAFT00000028683	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000018340	ENSCAFG00000018340	ENSCAFT00000029137	pseudogene	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
ENSCAFG00000018377	ENSCAFG00000018377	ENSCAFT00000029196	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000018501	ENSCAFG00000018501	ENSCAFT00000029387	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000018501	ENSCAFG00000018501	ENSCAFT00000029398	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000018679	ENSCAFG00000018679	ENSCAFT00000029650	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000018773	ENSCAFG00000018773	ENSCAFT00000029792	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000018773	ENSCAFG00000018773	ENSCAFT00000048114	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000018859	ENSCAFG00000018859	ENSCAFT00000044530	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000018880	ENSCAFG00000018880	ENSCAFT00000029969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000018939	ENSCAFG00000018939	ENSCAFT00000030086	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000018982	ENSCAFG00000018982	ENSCAFT00000030178	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000018982	ENSCAFG00000018982	ENSCAFT00000030181	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000019013	ENSCAFG00000019013	ENSCAFT00000030198	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSCAFG00000019031	ENSCAFG00000019031	ENSCAFT00000030229	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000019051	ENSCAFG00000019051	ENSCAFT00000030256	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000019087	ENSCAFG00000019087	ENSCAFT00000030314	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000019265	ENSCAFG00000019265	ENSCAFT00000047280	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000019300	ENSCAFG00000019300	ENSCAFT00000030664	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000019506	ENSCAFG00000019506	ENSCAFT00000031013	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000019739	ENSCAFG00000019739	ENSCAFT00000021755	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000019741	ENSCAFG00000019741	ENSCAFT00000031388	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000020044	ENSCAFG00000020044	ENSCAFT00000031893	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020072	ENSCAFG00000020072	ENSCAFT00000031945	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000020204	ENSCAFG00000020204	ENSCAFT00000049941	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000020238	ENSCAFG00000020238	ENSCAFT00000003125	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000020607	ENSCAFG00000020607	ENSCAFT00000032714	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000020622	ENSCAFG00000020622	ENSCAFT00000032729	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000020790	ENSCAFG00000020790	ENSCAFT00000032897	snRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000021151	ENSCAFG00000021151	ENSCAFT00000033258	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000021573	ENSCAFG00000021573	ENSCAFT00000033680	snoRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000021642	ENSCAFG00000021642	ENSCAFT00000033749	snRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000021808	ENSCAFG00000021808	ENSCAFT00000033915	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000022115	ENSCAFG00000022115	ENSCAFT00000034222	snRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022144	ENSCAFG00000022144	ENSCAFT00000034251	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000022173	ENSCAFG00000022173	ENSCAFT00000034280	misc_RNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000022406	ENSCAFG00000022406	ENSCAFT00000034513	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000022618	ENSCAFG00000022618	ENSCAFT00000034725	misc_RNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022703	ENSCAFG00000022703	ENSCAFT00000034810	snRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000022870	ENSCAFG00000022870	ENSCAFT00000034977	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000022876	ENSCAFG00000022876	ENSCAFT00000034983	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000023012	ENSCAFG00000023012	ENSCAFT00000035112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000023056	ENSCAFG00000023056	ENSCAFT00000007196	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000023129	ENSCAFG00000023129	ENSCAFT00000035374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000023133	ENSCAFG00000023133	ENSCAFT00000035380	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSCAFG00000023202	ENSCAFG00000023202	ENSCAFT00000006211	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000023202	ENSCAFG00000023202	ENSCAFT00000035531	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000023202	ENSCAFG00000023202	ENSCAFT00000049648	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000023207	ENSCAFG00000023207	ENSCAFT00000001077	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000023207	ENSCAFG00000023207	ENSCAFT00000046840	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000023207	ENSCAFG00000023207	ENSCAFT00000047400	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000023257	ENSCAFG00000023257	ENSCAFT00000035641	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000023331	ENSCAFG00000023331	ENSCAFT00000012021	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000023339	ENSCAFG00000023339	ENSCAFT00000017174	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000023349	ENSCAFG00000023349	ENSCAFT00000035851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000023349	ENSCAFG00000023349	ENSCAFT00000035852	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000023408	ENSCAFG00000023408	ENSCAFT00000035972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000023418	ENSCAFG00000023418	ENSCAFT00000035986	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000023521	ENSCAFG00000023521	ENSCAFT00000026599	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000023540	ENSCAFG00000023540	ENSCAFT00000036216	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSCAFG00000023562	ENSCAFG00000023562	ENSCAFT00000036277	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000023807	ENSCAFG00000023807	ENSCAFT00000006297	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000023807	ENSCAFG00000023807	ENSCAFT00000006299	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000023933	ENSCAFG00000023933	ENSCAFT00000007748	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000023981	ENSCAFG00000023981	ENSCAFT00000037143	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000024065	ENSCAFG00000024065	ENSCAFT00000037258	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000024065	ENSCAFG00000024065	ENSCAFT00000047838	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000024245	ENSCAFG00000024245	ENSCAFT00000019971	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000024378	ENSCAFG00000024378	ENSCAFT00000021962	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000024415	ENSCAFG00000024415	ENSCAFT00000037709	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000024474	ENSCAFG00000024474	ENSCAFT00000037781	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSCAFG00000024478	ENSCAFG00000024478	ENSCAFT00000009982	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000024478	ENSCAFG00000024478	ENSCAFT00000047261	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000024512	ENSCAFG00000024512	ENSCAFT00000005106	protein_coding	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSCAFG00000024548	ENSCAFG00000024548	ENSCAFT00000037889	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSCAFG00000024586	ENSCAFG00000024586	ENSCAFT00000037928	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000024665	ENSCAFG00000024665	ENSCAFT00000038049	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000024813	ENSCAFG00000024813	ENSCAFT00000032428	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000024813	ENSCAFG00000024813	ENSCAFT00000043441	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000024834	ENSCAFG00000024834	ENSCAFT00000038392	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000024959	ENSCAFG00000024959	ENSCAFT00000006949	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000025020	ENSCAFG00000025020	ENSCAFT00000038735	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000025077	ENSCAFG00000025077	ENSCAFT00000038861	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000025100	ENSCAFG00000025100	ENSCAFT00000031228	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000025123	ENSCAFG00000025123	ENSCAFT00000038938	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000025140	ENSCAFG00000025140	ENSCAFT00000022901	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000025219	ENSCAFG00000025219	ENSCAFT00000039091	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000025228	ENSCAFG00000025228	ENSCAFT00000039108	pseudogene	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1
ENSCAFG00000025274	ENSCAFG00000025274	ENSCAFT00000039191	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000025286	ENSCAFG00000025286	ENSCAFT00000039213	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000025297	ENSCAFG00000025297	ENSCAFT00000012076	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0
ENSCAFG00000025371	ENSCAFG00000025371	ENSCAFT00000006189	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000025388	ENSCAFG00000025388	ENSCAFT00000039424	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000025524	ENSCAFG00000025524	ENSCAFT00000010889	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSCAFG00000025531	ENSCAFG00000025531	ENSCAFT00000005604	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000025568	ENSCAFG00000025568	ENSCAFT00000019486	protein_coding	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
ENSCAFG00000025718	ENSCAFG00000025718	ENSCAFT00000040001	miRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000025786	ENSCAFG00000025786	ENSCAFT00000040069	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000025843	ENSCAFG00000025843	ENSCAFT00000040126	snoRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000026064	ENSCAFG00000026064	ENSCAFT00000040347	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000026100	ENSCAFG00000026100	ENSCAFT00000040383	misc_RNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000026236	ENSCAFG00000026236	ENSCAFT00000040519	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000026275	ENSCAFG00000026275	ENSCAFT00000040558	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000026374	ENSCAFG00000026374	ENSCAFT00000040657	snoRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000026673	ENSCAFG00000026673	ENSCAFT00000040956	miRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000026675	ENSCAFG00000026675	ENSCAFT00000040958	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000026835	ENSCAFG00000026835	ENSCAFT00000041118	snoRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000026967	ENSCAFG00000026967	ENSCAFT00000041250	misc_RNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000026974	ENSCAFG00000026974	ENSCAFT00000041257	snoRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000027108	ENSCAFG00000027108	ENSCAFT00000041391	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSCAFG00000027224	ENSCAFG00000027224	ENSCAFT00000041507	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000027477	ENSCAFG00000027477	ENSCAFT00000041760	snRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000027581	ENSCAFG00000027581	ENSCAFT00000041864	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000027814	ENSCAFG00000027814	ENSCAFT00000042097	snoRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000027944	ENSCAFG00000027944	ENSCAFT00000042227	snoRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000028054	ENSCAFG00000028054	ENSCAFT00000042337	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000028108	ENSCAFG00000028108	ENSCAFT00000042391	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000028450	ENSCAFG00000028450	ENSCAFT00000042733	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000028470	ENSCAFG00000028470	ENSCAFT00000047931	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000028509	ENSCAFG00000028509	ENSCAFT00000043701	protein_coding	0	0	1	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000028509	ENSCAFG00000028509	ENSCAFT00000044720	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSCAFG00000028521	ENSCAFG00000028521	ENSCAFT00000042856	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSCAFG00000028534	ENSCAFG00000028534	ENSCAFT00000042874	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000028560	ENSCAFG00000028560	ENSCAFT00000045885	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000028595	ENSCAFG00000028595	ENSCAFT00000045931	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000028666	ENSCAFG00000028666	ENSCAFT00000044337	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000028701	ENSCAFG00000028701	ENSCAFT00000029898	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000028721	ENSCAFG00000028721	ENSCAFT00000043170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000028723	ENSCAFG00000028723	ENSCAFT00000045368	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000028725	ENSCAFG00000028725	ENSCAFT00000043182	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000028761	ENSCAFG00000028761	ENSCAFT00000047157	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000028761	ENSCAFG00000028761	ENSCAFT00000049402	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00000028825	ENSCAFG00000028825	ENSCAFT00000047313	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000028836	ENSCAFG00000028836	ENSCAFT00000043399	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00000028847	ENSCAFG00000028847	ENSCAFT00000021627	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSCAFG00000028850	ENSCAFG00000028850	ENSCAFT00000037674	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
